,ALL_mean,AML_mean,ALL_stdev,AML_stdev,mean_diff,std_sum,correlation
U36922_at,483.14814814814815,46.90909090909091,695.7843777240909,76.451886236318,436.2390572390573,772.2362639604089,0.5649036151213722
U66464_at,582.2222222222222,266.90909090909093,274.55353034634436,283.5938837653078,315.31313131313124,558.1474141116521,0.5649280518749404
D87742_at,134.11111111111111,59.63636363636363,61.98035255275742,69.58774709282191,74.47474747474749,131.56809964557934,0.56605474788622
X84908_at,122.88888888888889,49.18181818181818,91.70870830781111,38.42087500778238,73.7070707070707,130.1295833155935,0.5664128696110129
D83783_at,344.48148148148147,85.36363636363636,314.54623854424995,142.88475966825342,259.1178451178451,457.43099821250337,0.5664632395495631
V00565_s_at,-102.22222222222223,-279.72727272727275,135.42364676290512,177.90114721894903,177.50505050505052,313.32479398185416,0.5665209198711881
D50923_at,-129.85185185185185,-363.8181818181818,176.34902100090378,236.5869050399105,233.96632996632997,412.93592604081425,0.566592333608689
X74331_at,134.88888888888889,70.18181818181819,73.71949608186496,40.38023819102156,64.7070707070707,114.09973427288652,0.5671097406091595
AF015913_at,711.3703703703703,378.09090909090907,507.35271816240487,80.01181730901324,333.27946127946126,587.3645354714181,0.5674150227881422
U37352_at,366.8888888888889,129.45454545454547,346.1245144267876,71.85452475156124,237.43434343434345,417.97903917834884,0.5680532303751046
U65410_at,-38.111111111111114,-138.72727272727272,114.00213673211209,62.94297563523814,100.6161616161616,176.94511236735025,0.5686292221922215
M23161_at,318.9259259259259,213.0909090909091,128.38341791018806,57.606344347570854,105.83501683501683,185.9897622577589,0.5690367875643743
U31556_at,353.7037037037037,73.18181818181819,420.1171828114714,72.17730693482291,280.5218855218855,492.29448974629435,0.5698253613735417
S68134_s_at,-27.37037037037037,-64.81818181818181,36.13345791128743,29.539188146657594,37.447811447811446,65.67264605794503,0.5702193180212363
HG1869-HT1904_at,901.7037037037037,549.3636363636364,430.5838446730756,186.98142834371157,352.3400673400673,617.5652730167872,0.5705308940363454
X05323_at,332.2962962962963,163.45454545454547,193.67534587845608,102.06112250643105,168.84175084175084,295.73646838488713,0.5709196155748071
U46006_s_at,257.0740740740741,-0.36363636363636365,419.7808884429999,30.99120109732028,257.43771043771045,450.7720895403202,0.5711039268208362
M30938_at,1307.111111111111,662.4545454545455,946.2618085162321,182.30050117120558,644.6565656565656,1128.5623096874376,0.5712192938953519
M23613_at,10643.111111111111,7583.818181818182,3299.680815954702,2049.141518694198,3059.2929292929293,5348.8223346489,0.5719563556028531
Z22551_at,239.77777777777777,116.54545454545455,145.5454814808319,69.65107843581984,123.23232323232322,215.19655991665175,0.5726500613209272
D87448_at,155.44444444444446,17.545454545454547,152.6913259672632,88.08900457646644,137.8989898989899,240.78033054372963,0.5727170055277634
U51166_at,216.96296296296296,68.27272727272727,210.5981374527693,48.971605873385265,148.69023569023568,259.56974332615454,0.5728334658150178
M85169_at,489.3333333333333,211.8181818181818,313.8653557474312,169.5616809198459,277.5151515151515,483.4270366672771,0.5740579869680598
U20362_at,-41.925925925925924,-78.63636363636364,43.05088753299887,20.723285102863045,36.710437710437716,63.774172635861916,0.5756317360641768
HG2562-HT2658_s_at,32.74074074074074,-36.90909090909091,55.88283938644973,65.0760394391892,69.64983164983164,120.95887882563893,0.5758141306040974
D37984_s_at,74.0,30.454545454545453,49.949974974968704,25.668516265509528,43.54545454545455,75.61849124047824,0.5758572252780529
D85425_s_at,-149.62962962962962,-369.54545454545456,224.39733786782153,157.4924529216328,219.91582491582494,381.8897907894543,0.5758620162670707
X99585_at,962.1111111111111,646.4545454545455,342.6674024735192,205.20397834172886,315.6565656565656,547.871380815248,0.5761508571352272
HG67-HT67_f_at,-24.37037037037037,-141.9090909090909,102.5292259077487,101.41247905998014,117.53872053872054,203.94170496772884,0.5763348921561656
U09564_at,525.1111111111111,323.8181818181818,262.95895165673716,86.25754248970718,201.29292929292927,349.21649414644435,0.5764130064501388
U73514_at,-616.0370370370371,-1428.0,685.6491299088254,722.3200121829659,811.9629629629629,1407.9691420917914,0.5766908795718676
U08377_at,135.7037037037037,-30.0,141.30186313073344,145.70655441674543,165.7037037037037,287.00841754747887,0.5773478879806438
HG3111-HT3287_at,-8.074074074074074,-56.27272727272727,49.954537736384275,33.45770736046004,48.1986531986532,83.41224509684432,0.5778366610644876
X80230_at,836.7037037037037,420.3636363636364,553.4975376788268,166.85638898602159,416.3400673400673,720.3539266648484,0.5779659857865584
U06155_at,93.96296296296296,-32.81818181818182,157.63845720788817,61.26633362919341,126.78114478114477,218.90479083708158,0.5791611243241396
HG3546-HT3744_s_at,272.55555555555554,115.63636363636364,206.42028324109367,63.80168136855443,156.91919191919192,270.2219646096481,0.5807048000182781
L07033_at,305.48148148148147,203.8181818181818,110.87601196151506,63.810372482564595,101.66329966329965,174.68638444407966,0.5819760938256979
L11573_at,6.962962962962963,-39.36363636363637,40.71522251848005,38.87228505573792,46.32659932659933,79.58750757421797,0.5820838060973106
J05200_rna1_s_at,-118.07407407407408,-202.1818181818182,78.3821633585316,65.84044073640179,84.10774410774411,144.2226040949334,0.5831800405738122
M94633_at,299.18518518518516,31.272727272727273,376.28048427868646,82.60640521060205,267.9124579124579,458.8868894892885,0.5838311445564008
L41887_rna1_at,369.6666666666667,146.27272727272728,308.1383305744853,74.41920573224483,223.3939393939394,382.5575363067301,0.5839486043083066
U01062_at,-59.96296296296296,-226.54545454545453,184.13842650017435,100.43043725521026,166.58249158249157,284.5688637553846,0.5853855175304277
L20010_at,1429.888888888889,847.6363636363636,696.3235506425782,297.56218601404066,582.2525252525253,993.8857366566189,0.5858344714868262
L24783_at,620.4444444444445,368.6363636363636,256.7922436723049,172.7699468815527,251.80808080808083,429.5621905538576,0.5861970311758844
X70394_at,543.074074074074,206.45454545454547,447.38504547803,126.57279615807154,336.6195286195285,573.9578416361015,0.5864882473945721
L76702_at,318.6666666666667,-103.54545454545455,406.5981762417005,311.67398468154624,422.21212121212125,718.2721609232467,0.5878163517703676
J02645_at,314.18518518518516,48.72727272727273,265.16526588831016,185.4729580877444,265.4579124579124,450.6382239760545,0.5890710071501125
D50063_at,1090.5925925925926,756.3636363636364,353.0275930879646,214.1668848012095,334.22895622895624,567.1944778891741,0.58926694327631
D63882_s_at,-33.407407407407405,-70.81818181818181,36.464164979268716,26.79484346592897,37.41077441077441,63.259008445197686,0.5913904648566215
Z56281_at,707.5925925925926,334.1818181818182,379.88897763377565,251.33595770673887,373.4107744107744,631.2249353405145,0.5915653097723996
U40462_at,494.6666666666667,176.45454545454547,412.5185310522892,125.13381927869351,318.21212121212125,537.6523503309827,0.5918547943038426
L07633_at,3855.0,2531.5454545454545,1589.5555256834439,646.2883820147727,1323.4545454545455,2235.8439076982168,0.5919261809367682
D28473_s_at,597.5185185185185,276.90909090909093,467.8655601090791,73.43494337909513,320.60942760942754,541.3005034881743,0.5922947153076717
U51678_at,909.0,528.6363636363636,480.07427309980665,161.92360712834477,380.3636363636364,641.9978802281514,0.5924686795359259
X59871_at,1144.1851851851852,67.0909090909091,1760.386038018083,57.210933475087685,1077.0942760942762,1817.5969714931705,0.5925924685104612
U05237_at,883.8148148148148,432.09090909090907,470.1642951006216,292.04433038340414,451.7239057239057,762.2086254840258,0.5926512645236036
K02777_s_at,407.55555555555554,101.9090909090909,337.14152852535125,178.45977392424018,305.64646464646466,515.6013024495915,0.5927961453827915
M96803_at,1673.2592592592594,878.0909090909091,998.0818754989142,343.1342170479227,795.1683501683502,1341.216092546837,0.5928711671348977
S66431_at,318.22222222222223,82.54545454545455,292.42255165761196,104.97367635399233,235.67676767676767,397.3962280116043,0.5930523519460424
U79254_at,775.1481481481482,284.6363636363636,601.6744394222934,225.27284466942425,490.5117845117845,826.9472840917176,0.593159677706108
D63482_at,267.1111111111111,147.72727272727272,114.87864276749862,86.27292844118705,119.38383838383837,201.15157120868565,0.5935018934551748
HG4755-HT5203_s_at,219.44444444444446,36.18181818181818,165.1843569920342,143.50666756762084,183.26262626262627,308.69102455965503,0.5936765622649662
M81182_s_at,44.81481481481482,-15.363636363636363,69.91425354677577,31.36964369345858,60.17845117845118,101.28389724023435,0.5941561572785303
U40572_at,58.074074074074076,-50.36363636363637,120.41592212823977,61.80658982223939,108.43771043771045,182.22251195047915,0.5950840501374469
D42043_at,1910.4444444444443,1119.8181818181818,980.8575264427996,347.11520225476096,790.6262626262626,1327.9727286975606,0.5953633275298411
U79241_at,91.51851851851852,-83.27272727272727,175.38273978104402,118.05345476443365,174.79124579124579,293.4361945454777,0.5956703673246283
U69127_at,86.5925925925926,28.636363636363637,61.820620943089644,35.3985104976826,57.956228956228955,97.21913144077224,0.5961401639505183
X65550_at,106.25925925925925,-40.09090909090909,188.99889958828874,56.36036647406499,146.35016835016836,245.35926606235373,0.5964729626839365
U48251_at,790.1851851851852,296.8181818181818,641.7257404264893,184.87391280644127,493.3670033670034,826.5996532329306,0.5968633079355716
U07231_at,65.92592592592592,-33.63636363636363,105.55491677719449,61.08726991325235,99.56228956228955,166.64218669044683,0.5974614924324994
U52682_at,98.48148148148148,-120.45454545454545,285.67940212364067,80.5361578874528,218.93602693602693,366.2155600110935,0.5978337647078537
D63486_at,665.5925925925926,299.8181818181818,424.66187991237484,186.31415307582952,365.7744107744108,610.9760329882043,0.5986722735840483
L20321_at,52.148148148148145,6.2727272727272725,51.6978676124027,24.908195073472946,45.87542087542087,76.60606268587566,0.5988484366248367
U89922_s_at,1859.1851851851852,-571.3636363636364,3406.2906176777947,648.3346778828467,2430.5488215488217,4054.6252955606415,0.5994509096093292
L11672_r_at,2887.703703703704,1486.909090909091,1448.3813728226423,885.4288739978446,1400.794612794613,2333.810246820487,0.600217868913299
U81556_at,1288.3703703703704,620.3636363636364,845.3604214565773,265.6826199536856,668.0067340067341,1111.043041410263,0.6012428943876229
D13627_at,1221.2962962962963,497.45454545454544,864.8794853715309,338.330715021963,723.8417508417508,1203.2102003934938,0.6015920997054613
D85758_at,1513.7037037037037,867.3636363636364,886.9572799882849,186.6966913082676,646.3400673400673,1073.6539712965525,0.602000350782983
D84294_at,844.9629629629629,354.6363636363636,627.4944364743545,186.706867965414,490.3265993265993,814.2013044397686,0.6022178994959738
L42542_at,560.6296296296297,297.90909090909093,383.3203267953226,52.71708365502504,262.72053872053874,436.03741045034764,0.6025183445823973
U43885_at,129.7037037037037,38.0,107.11920563803774,45.04664249419706,91.7037037037037,152.1658481322348,0.6026562781946417
M15841_at,494.55555555555554,177.0909090909091,415.9870868311376,110.34079440121369,317.4646464646464,526.3278812323513,0.6031689708729289
U33286_at,479.6666666666667,234.0,296.2770273292834,110.90446339079415,245.66666666666669,407.18149072007753,0.6033345627577988
X96752_at,456.48148148148147,213.63636363636363,301.81596154589744,100.41839744516214,242.84511784511784,402.2343589910596,0.6037403628428359
D26018_at,42.407407407407405,-87.18181818181819,117.10358966424005,96.71072141372763,129.58922558922558,213.81431107796766,0.6060830303448244
M97016_s_at,-355.44444444444446,-532.0,142.66780493195571,148.53619087616323,176.55555555555554,291.203995808119,0.6062950993017694
D42039_at,-36.18518518518518,-234.1818181818182,162.2026360966281,163.84554811273827,197.996632996633,326.04818420936635,0.6072618790279561
L02932_at,77.0,14.363636363636363,59.02997934557035,44.01198183965981,62.63636363636364,103.04196118523015,0.6078723940799937
U63329_at,-451.4074074074074,-800.8181818181819,337.8249728050196,236.902856961168,349.4107744107745,574.7278297661876,0.6079586829002569
X77307_at,98.55555555555556,31.181818181818183,74.68875589009536,36.127048542105356,67.37373737373737,110.81580443220072,0.6079795000266225
AB000449_at,292.18518518518516,125.9090909090909,213.2880026625316,59.78704633188455,166.27609427609426,273.07504899441614,0.608902552204593
U86782_at,224.59259259259258,136.0909090909091,104.7932981045798,40.50791168513763,88.50168350168349,145.30120978971743,0.6090911674428915
U76638_at,374.77777777777777,203.1818181818182,212.01511799022788,69.66321580549979,171.59595959595958,281.67833379572767,0.6091911908297515
M31899_at,257.0,107.9090909090909,134.18672409399122,110.49294506479094,149.0909090909091,244.67966915878216,0.6093310065502753
AB003698_at,228.55555555555554,106.54545454545455,142.00063199570448,58.10570305290804,122.010101010101,200.10633504861252,0.6097263286565149
U23852_s_at,3054.037037037037,412.90909090909093,4096.653563782568,231.45688779790265,2641.127946127946,4328.110451580471,0.61022655860446
M20642_s_at,9.666666666666666,-38.09090909090909,35.20926451507199,43.00338253080691,47.75757575757576,78.2126470458789,0.610611935043722
X58072_at,147.8148148148148,-75.81818181818181,330.4084927476473,35.093640967611734,223.63299663299662,365.50213371525905,0.6118514120829067
L00058_at,504.037037037037,55.36363636363637,697.8153536618894,33.209253912946394,448.67340067340064,731.0246075748357,0.6137596409536317
U56833_at,479.7037037037037,218.36363636363637,306.2933253265588,119.44896209450522,261.3400673400673,425.742287421064,0.6138456880173592
L21936_at,651.1481481481482,359.72727272727275,408.1617989609686,66.53283536584159,291.4208754208754,474.6946343268102,0.6139123013980449
U97105_at,1012.3333333333334,304.0,790.5999669189897,361.50988921466586,708.3333333333334,1152.1098561336555,0.61481405576237
D83032_at,417.55555555555554,121.9090909090909,378.13299790227785,102.2119900456444,295.64646464646466,480.3449879479223,0.6154877683006403
X61100_rna1_at,247.37037037037038,148.1818181818182,105.36170233575538,55.79035433086651,99.1885521885522,161.1520566666219,0.6154966572579667
HG270-HT270_at,-155.37037037037038,-252.0909090909091,68.45388574021545,88.59735272055768,96.72053872053871,157.05123846077313,0.6158533970726803
U49395_at,1281.888888888889,730.5454545454545,692.7328452381877,202.48721620703057,551.3434343434344,895.2200614452182,0.6158747531342863
U84388_at,210.4814814814815,63.36363636363637,177.05331017485847,61.540673911280386,147.11784511784512,238.59398408613885,0.616603330051824
M27504_s_at,231.25925925925927,60.90909090909091,181.40765665136047,94.58377719826433,170.35016835016836,275.9914338496248,0.6172299117188703
X69111_at,1037.8148148148148,481.1818181818182,750.2196620394197,151.5115957158515,556.6329966329965,901.7312577552713,0.6172936690901161
D84276_at,171.03703703703704,37.54545454545455,143.7255615297329,72.36762209215338,133.4915824915825,216.09318362188628,0.6177500847280879
U38896_at,39.22222222222222,-25.636363636363637,53.30848780255235,51.6745057591705,64.85858585858585,104.98299356172285,0.6178008804869278
Z34975_at,-13.0,-119.0,111.1814179272224,60.332412515993425,106.0,171.51383044321582,0.6180259616736511
U83843_at,747.1481481481482,431.90909090909093,365.363328514729,144.43992145210723,315.2390572390572,509.80324996683623,0.6183543499567022
S76965_at,216.74074074074073,80.54545454545455,180.6168048644151,38.859654235115464,136.1952861952862,219.47645909953056,0.6205462159999715
M29971_at,212.07407407407408,17.818181818181817,201.76698783229475,111.25449939828786,194.25589225589226,313.0214872305826,0.6205832512475304
L00634_s_at,251.88888888888889,80.81818181818181,191.85798700989014,82.43399563507543,171.07070707070707,274.2919826449656,0.6236810329674685
X90846_s_at,-2677.3703703703704,-3475.6363636363635,798.2182152070441,480.56638932144904,798.2659932659931,1278.7846045284932,0.6242380385556218
L40391_at,1106.0,488.8181818181818,659.3768620097661,327.5939004871178,617.1818181818182,986.9707624968839,0.6253293832336465
X63468_at,151.74074074074073,62.09090909090909,103.41982870156461,39.60922757503495,89.64983164983164,143.02905627659956,0.6267945407991824
U30521_at,2169.5555555555557,676.9090909090909,1950.6801443704258,426.92258186829486,1492.6464646464647,2377.6027262387206,0.6277947312954911
HG2188-HT2258_at,-176.14814814814815,-327.8181818181818,87.19020044782013,154.32356798740636,151.67003367003366,241.5137684352265,0.6279974622263047
U92459_at,-37.03703703703704,-82.54545454545455,28.48006250193212,43.962173823330524,45.50841750841751,72.44223632526264,0.6282028249940629
M16336_s_at,850.925925925926,-111.0,1403.6250026798996,126.74383614203889,961.925925925926,1530.3688388219384,0.6285582282676418
X87613_at,76.37037037037037,-17.0,70.7352312109951,77.78431718540698,93.37037037037037,148.51954839640206,0.6286739448006045
M23379_at,270.0740740740741,71.9090909090909,222.48248434529813,91.73598481016546,198.16498316498317,314.2184691554636,0.6306598835440781
D80006_at,831.0370370370371,347.3636363636364,601.3926454157167,162.80065892205272,483.6734006734007,764.1933043377694,0.6329202283348188
D21262_at,255.37037037037038,36.63636363636363,282.7464409281748,62.66461956682212,218.73400673400675,345.41106049499695,0.6332571007441001
X54326_at,265.74074074074076,150.0,136.18810311550504,46.06300033649567,115.74074074074076,182.2511034520007,0.6350619477660572
J03626_rna1_s_at,84.81481481481481,-6.818181818181818,98.70002612307232,45.53420292882743,91.63299663299662,144.23422905189975,0.635306870188382
U25435_at,438.6666666666667,230.0909090909091,226.82914613969155,101.37697425496043,208.5757575757576,328.206120394652,0.6355023401908391
X69141_at,464.25925925925924,223.36363636363637,281.38566370355784,96.98378496147976,240.89562289562286,378.36944866503757,0.6366677429838756
D86983_at,1140.9259259259259,441.3636363636364,938.2369688338921,159.67985015478487,699.5622895622895,1097.916818988677,0.6371723954522134
U28042_at,107.88888888888889,9.454545454545455,104.30994249142363,50.16046976726522,98.43434343434343,154.47041225868884,0.6372375265594371
U50733_at,796.4074074074074,478.1818181818182,400.76333503983454,97.85889656216054,318.2255892255892,498.62223160199505,0.6382097890083647
M19311_s_at,6107.740740740741,3286.181818181818,3438.0387140679786,982.7402320228697,2821.558922558923,4420.778946090848,0.6382492671464463
U49248_at,126.5925925925926,40.54545454545455,86.42126663984583,48.394965929037774,86.04713804713805,134.8162325688836,0.6382550261755219
L10373_at,682.7777777777778,74.36363636363636,802.016177341797,148.48452628289098,608.4141414141415,950.500703624688,0.6400985702524826
D87446_at,294.25925925925924,116.81818181818181,210.8376321307634,66.20697573793593,177.44107744107743,277.04460786869936,0.6404783648601912
Z14982_rna1_at,896.0,129.1818181818182,815.1231620011599,378.06793521318843,766.8181818181818,1193.1910972143482,0.6426616688713261
D63477_at,190.25925925925927,70.81818181818181,122.55692322426926,63.23577813519524,119.44107744107745,185.7927013594645,0.642872817753952
L41067_at,531.2592592592592,228.9090909090909,322.5267541189523,147.57469603252082,302.35016835016836,470.1014501514731,0.6431594036834964
L33075_at,1555.5185185185185,781.0909090909091,710.1989629333225,492.95830544691194,774.4276094276094,1203.1572683802344,0.643662827612048
Z35102_at,471.1111111111111,199.36363636363637,288.27435294195453,133.74997026337817,271.7474747474747,422.02432320533273,0.6439142480782039
X66867_cds1_at,418.6666666666667,179.27272727272728,203.4320903510933,168.2920621473817,239.3939393939394,371.724152498475,0.6440096447457003
D79988_at,159.85185185185185,-2.1818181818181817,142.09549976734328,109.3661905543191,162.03367003367003,251.4616903216624,0.6443672188252665
U90902_at,11.407407407407407,-86.18181818181819,102.68370377008719,48.73975416806732,97.58922558922559,151.4234579381545,0.644478913096039
M28214_at,-268.51851851851853,-440.45454545454544,120.589376483991,145.8103999283752,171.9360269360269,266.39977641236624,0.645406048201344
U90549_at,606.1851851851852,204.0909090909091,477.873900090248,145.0789126961286,402.0942760942761,622.9528127863766,0.645465062266542
M63838_s_at,799.2592592592592,272.1818181818182,485.78299940109315,329.23208172406834,527.0774410774411,815.0150811251615,0.6467088196083307
X03934_at,2962.5925925925926,449.1818181818182,3754.7290823016087,130.09828452506065,2513.4107744107746,3884.8273668266693,0.6469813294339152
U51920_at,250.5185185185185,146.63636363636363,111.45484438184974,48.55362546148892,103.88215488215488,160.00846984333867,0.6492291000836642
X62153_s_at,992.4074074074074,505.54545454545456,508.24352576445233,241.26680817566415,486.86195286195283,749.5103339401164,0.6495733691923341
U79274_at,657.1481481481482,322.45454545454544,425.6917179678726,89.31110080652196,334.6936026936027,515.0028187743945,0.6498869336096211
HG2379-HT3996_s_at,-289.7037037037037,-479.09090909090907,127.20208477210728,163.22098795525932,189.38720538720537,290.4230727273666,0.6521079871811417
M29536_at,1076.5185185185185,673.8181818181819,469.8039173929064,147.40815322214587,402.7003367003366,617.2120706150522,0.6524505204492282
S46622_at,251.62962962962962,124.81818181818181,132.97719531158143,61.124165731432576,126.8114478114478,194.101361043014,0.6533259072992571
U68063_at,1393.4444444444443,684.2727272727273,836.3515700457247,248.88997203949012,709.1717171717171,1085.2415420852149,0.6534690109715979
X56468_at,2812.962962962963,1709.7272727272727,1231.011981491447,455.48569481578477,1103.2356902356903,1686.4976763072318,0.6541578477898313
U07139_at,48.2962962962963,-147.0,183.84563232292606,114.64902965136687,195.2962962962963,298.49466197429297,0.6542706492792011
M21259_at,2585.296296296296,1507.2727272727273,1317.025752181343,330.07638234478117,1078.0235690235688,1647.1021345261242,0.6544970991332721
M29064_at,1890.888888888889,1070.1818181818182,895.7552607601517,354.36868320488423,820.7070707070707,1250.123943965036,0.6565005611395798
U16954_at,486.51851851851853,-39.81818181818182,707.273658840783,94.34173856975308,526.3367003367003,801.615397410536,0.6565950479954971
M73547_at,404.1111111111111,145.36363636363637,284.96765448479255,108.20283982158021,258.7474747474747,393.17049430637275,0.6581050167662105
HG4582-HT4987_at,353.74074074074076,32.90909090909091,430.2379120540878,56.7634645620835,320.8316498316499,487.00137661617134,0.6587900265516341
M86752_at,772.2962962962963,-72.18181818181819,804.8577425576433,476.8986932634264,844.4781144781145,1281.7564358210698,0.658844450378872
D80001_at,160.33333333333334,-6.909090909090909,209.87890281339347,43.81884194146291,167.24242424242425,253.6977447548564,0.6592191996189309
X85372_at,1143.0740740740741,623.7272727272727,604.8496905414997,182.33600352595803,519.3468013468014,787.1856940674578,0.6597513207630727
AF005043_at,73.33333333333333,18.181818181818183,60.168353552600806,23.219897423624342,55.15151515151514,83.38825097622515,0.6613823231193493
X89576_at,-130.59259259259258,-392.1818181818182,276.88643315644214,117.94644393267497,261.58922558922563,394.8328770891171,0.6625315184433913
X86691_at,950.925925925926,91.0,859.2943404519568,437.781909173963,859.925925925926,1297.07624962592,0.6629725323965578
L38951_at,883.0,229.45454545454547,725.5228883629113,259.7815865824072,653.5454545454545,985.3044749453186,0.6632928918563211
D23673_at,2271.185185185185,1567.6363636363637,675.1325247134268,383.8484786285528,703.5488215488215,1058.9810033419797,0.6643639681245751
X94232_at,975.7777777777778,556.0,450.65391235176105,181.02099325768822,419.7777777777778,631.6749056094493,0.6645471809154267
U64871_at,8.407407407407407,-49.09090909090909,46.8649937088189,39.58397288159576,57.4983164983165,86.44896659041467,0.6651128262844015
U31814_at,720.9629629629629,327.1818181818182,463.666780340023,127.27122077030468,393.78114478114475,590.9380011103277,0.6663662584590259
M92439_at,327.4074074074074,154.45454545454547,208.21535804938918,50.0666828067601,172.95286195286192,258.28204085614925,0.6696279051364179
J04615_at,2020.6296296296296,486.0,1311.9075116365173,973.9279234111732,1534.6296296296296,2285.83543504769,0.6713648787221692
HG2846-HT2983_at,379.0,179.45454545454547,225.21716016051982,71.93241777719366,199.54545454545453,297.1495779377135,0.6715320140460772
D00763_at,1869.4814814814815,854.3636363636364,1217.162980375973,282.0394556537339,1015.1178451178451,1499.2024360297069,0.6771052532479547
U61232_at,133.4814814814815,43.72727272727273,76.17054264577328,56.21403901000338,89.75420875420878,132.38458165577666,0.6779808315411352
U47077_at,282.8888888888889,139.45454545454547,169.78228894977718,41.44722822183321,143.43434343434345,211.22951717161038,0.6790449808101975
S72008_at,1405.4444444444443,803.4545454545455,618.0769390327572,268.19558670357105,601.9898989898988,886.2725257363282,0.6792379110361757
AF015950_at,-226.59259259259258,-520.0,268.61858278969277,162.87541250907088,293.4074074074074,431.49399529876365,0.6799802792255637
X91257_at,1427.6666666666667,972.9090909090909,400.909446902146,267.43016080668787,454.75757575757586,668.3396077088339,0.6804288875180561
M34458_rna1_s_at,368.25925925925924,151.8181818181818,237.3435667149389,79.60127911260997,216.44107744107743,316.9448458275489,0.6828982401526227
U20499_at,1056.888888888889,690.0,261.65204924057997,275.44364214844387,366.8888888888889,537.0956913890238,0.6830978069104404
U79291_at,259.3333333333333,102.36363636363636,171.82885044762958,57.87101645430591,156.96969696969694,229.69986690193548,0.683368689267509
L28010_at,1152.7777777777778,543.3636363636364,686.0776101721198,204.61880301051158,609.4141414141415,890.6964131826313,0.6841996132403704
D55654_at,2016.6666666666667,999.0,1092.3770481773295,394.21669168111083,1017.6666666666667,1486.5937398584404,0.6845627284583973
D83785_at,462.74074074074076,185.63636363636363,286.8840012956983,116.82317640543141,277.10437710437714,403.7071777011297,0.686399431098353
D50918_at,782.4814814814815,250.8181818181818,433.26962385051525,340.917825342653,531.6632996632998,774.1874491931683,0.6867371722667179
U83410_at,226.62962962962962,120.81818181818181,115.19920811297943,38.708702333759994,105.8114478114478,153.90791044673944,0.6874984365931234
U50939_at,536.3703703703703,261.0,321.2176530435098,78.83653975156444,275.3703703703703,400.05419279507424,0.6883326692477072
U79285_at,302.7037037037037,0.5454545454545454,320.07629076336144,117.18392691522472,302.15824915824913,437.2602176785862,0.6910261600344225
U94836_at,-25.074074074074073,-370.27272727272725,286.29408305849074,213.21261262368645,345.1986531986532,499.5066956821772,0.6910791310359008
HG1400-HT1400_s_at,431.1111111111111,153.72727272727272,330.61892231823606,69.74681485070255,277.38383838383834,400.3657371689386,0.6928261153046502
M86873_s_at,-38.851851851851855,-110.54545454545455,65.05483113598139,38.30499611372814,71.69360269360268,103.35982724970953,0.6936312163176933
X66533_at,133.11111111111111,-34.90909090909091,208.90692320768733,33.197754579051114,168.02020202020202,242.10467778673845,0.6939981645798895
X77533_at,-172.88888888888889,-345.6363636363636,144.9295142562898,103.9406299069548,172.74747474747474,248.8701441632446,0.694126952545028
D86978_at,507.55555555555554,281.27272727272725,238.54983890379307,86.92535983139894,226.2828282828283,325.475198735192,0.6952383135863233
U90546_at,159.59259259259258,-43.45454545454545,242.7992616987982,49.12303662511844,203.04713804713805,291.92229832391666,0.6955519986412178
U77948_at,1184.4814814814815,564.5454545454545,624.7043836500325,266.02569937371226,619.936026936027,890.7300830237448,0.6959864034585447
U00802_s_at,-127.33333333333333,-594.7272727272727,499.8869102876401,171.58443455575502,467.39393939393943,671.4713448433952,0.6960742896674884
D21851_at,126.66666666666667,66.0909090909091,53.899479089819096,33.00137738172317,60.57575757575758,86.90085647154226,0.6970674402454773
X59350_at,719.5555555555555,-269.27272727272725,803.8461550729972,614.1285029876225,988.8282828282828,1417.9746580606197,0.6973525776410663
U53225_at,-69.74074074074075,-421.0,190.26794721626587,313.08944408906535,351.25925925925924,503.35739130533125,0.6978327234817321
D87076_at,562.0,50.72727272727273,415.12435578899823,317.23747915688995,511.27272727272725,732.3618349458882,0.6981149247222905
M26708_s_at,14182.851851851852,12149.636363636364,1662.862145720299,1246.3468435975012,2033.2154882154882,2909.2089893178,0.6988894560965421
J04621_at,-84.55555555555556,-166.9090909090909,66.58039289422013,51.10861873589335,82.35353535353535,117.68901163011347,0.6997555184877029
X78669_at,260.85185185185185,137.0909090909091,114.53676054293449,62.303217485864316,123.76094276094275,176.8399780287988,0.6998470828852286
D38524_at,407.55555555555554,150.72727272727272,299.81909075221876,66.9747577958904,256.8282828282828,366.79384854810917,0.7001979009323458
X54199_s_at,1.7407407407407407,-133.27272727272728,95.0605445098392,97.41056504208454,135.013468013468,192.47110955192375,0.7014739423894933
L02547_at,22.0,-38.18181818181818,46.40954808922571,39.303481224487435,60.18181818181818,85.71302931371315,0.7021315039694874
X59543_at,213.8148148148148,45.90909090909091,176.40753451487902,62.22934122334021,167.9057239057239,238.63687573821923,0.7036034283733824
U72936_s_at,522.1111111111111,134.9090909090909,482.97987960427923,66.62950479397928,387.2020202020202,549.6093843982585,0.7045040190242557
X65644_at,188.92592592592592,7.2727272727272725,152.0381849622314,104.81420791962405,181.65319865319864,256.85239288185545,0.7072279787432378
S82185_at,44.77777777777778,-74.63636363636364,55.60114368866148,113.00112630170791,119.41414141414143,168.6022699903694,0.7082593930731916
HG4126-HT4396_at,106.44444444444444,-32.90909090909091,146.78538318902437,49.64363916042929,139.35353535353534,196.42902234945365,0.7094345514056515
